Marker,Chr,cM
D1M3657,1,165.916484599002
D1M3658,1,165.943207489327
D1M3659,1,165.94767391216
D1M3660,1,165.971772721969
D1M3661,1,166.022427245043
D1M3662,1,166.110410280526
D1M3663,1,166.130784046836
D1M3664,1,166.149208853021
D1M3665,1,166.283300109208
D1M3666,1,166.314324843697
D1M3667,1,166.337384339422
D1M3668,1,166.38594548218
D1M3669,1,166.534661022015
D1M3670,1,166.5413883375
D1M3671,1,166.558225653134
D1M3672,1,166.621956783347
D1M3673,1,166.632500882261
D1M3674,1,166.700371331535
D1M3675,1,166.914375945926
D1M3676,1,166.915622251108
D1M3677,1,166.957856146619
D1M3678,1,167.071958701126
D1M3679,1,167.119280202314
D1M3680,1,167.126980740577
D1M3681,1,167.16655602213
D1M3682,1,167.179900640622
D1M3683,1,167.201621294953
D1M3684,1,167.265705554746
D1M3685,1,167.353777061217
D1M3686,1,167.362590297125
D1M3687,1,167.385485130362
D1M3688,1,167.436399157159
D1M3689,1,167.50654575415
D1M3690,1,167.523205247708
D1M3691,1,167.525870860554
D1M3692,1,167.547115506604
D1M3693,1,167.557669412345
D1M3694,1,167.649522833526
D1M3695,1,167.6989274472
D1M3696,1,167.729771090671
D1M3697,1,167.737627448514
D1M3698,1,167.756400983781
D1M3699,1,167.862947084941
D1M3700,1,167.882672762498
D1M3701,1,167.905566841364
D1M3702,1,167.905764612369
D1M3703,1,167.923769191839
D1M3704,1,167.934380806983
D1M3705,1,167.981939935125
D1M3706,1,168.031124984846
D1M3707,1,168.040858092718
D1M3708,1,168.099243748002
D1M3709,1,168.13415621873
D1M3710,1,168.136621504091
D1M3711,1,168.150973208249
D1M3712,1,168.244446641766
D1M3713,1,168.248938503675
D1M3714,1,168.256820971146
D1M3715,1,168.285057381727
D1M3716,1,168.33246496506
D1M3717,1,168.418102869764
D1M3718,1,168.428244176321
D1M3719,1,168.453925112262
D1M3720,1,168.523520850576
D1M3721,1,168.758962769061
D1M3722,1,168.789892871864
D1M3723,1,168.871845002286
D1M3724,1,168.91447418835
D1M3725,1,168.930499255657
D1M3726,1,169.0297321463
D1M3727,1,169.044607090764
D1M3728,1,169.091062615626
D1M3729,1,169.093598476611
D1M3730,1,169.157372731715
D1M3731,1,169.18503577821
D1M3732,1,169.193128296174
D1M3733,1,169.195143389516
D1M3734,1,169.227397330105
D1M3735,1,169.255568194203
D1M3736,1,169.31696601212
D1M3737,1,169.44427375216
D1M3738,1,169.47172859218
D1M3739,1,169.488356276415
D1M3740,1,169.573483723216
D1M3741,1,169.633498149924
D1M3742,1,169.650958031416
D1M3743,1,169.665397284552
D1M3744,1,169.686857219785
D1M3745,1,169.713048529811
D1M3746,1,169.732270664535
D1M3747,1,169.816499487497
D1M3748,1,169.825442894362
D1M3749,1,169.841703074053
D1M3750,1,169.865469792858
D1M3751,1,169.988082828932
D1M3752,1,169.993842034601
D1M3753,1,170.008038966917
D1M3754,1,170.015101181343
D1M3755,1,170.062452983111
D1M3756,1,170.113868163899
D1M3757,1,170.187613950111
D1M3758,1,170.266801225953
D1M3759,1,170.352509329095
D1M3760,1,170.35335376393
D1M3761,1,170.38021478802
D1M3762,1,170.427207425237
D1M3763,1,170.454772403464
D1M3764,1,170.463693891652
D1M3765,1,170.52165156696
D1M3766,1,170.523307956755
D1M3767,1,170.552328033373
D1M3768,1,170.583219118416
D1M3769,1,170.597188146785
D1M3770,1,170.63394383993
D1M3771,1,170.8031583298
D1M3772,1,170.807147654705
D1M3773,1,170.808871937916
D1M3774,1,170.869682771154
D1M3775,1,170.925653558224
D1M3776,1,170.947425216436
D1M3777,1,170.985637684353
D1M3778,1,171.023918506689
D1M3779,1,171.058674571104
D1M3780,1,171.061908435076
D1M3781,1,171.138453693129
D1M3782,1,171.171181630343
D1M3783,1,171.205104491673
D1M3784,1,171.275503593497
D1M3785,1,171.361024403013
D1M3786,1,171.417390815914
D1M3787,1,171.442118771374
D1M3788,1,171.453322190791
D1M3789,1,171.596810230985
D1M3790,1,171.603981200606
D1M3791,1,171.638711281121
D1M3792,1,171.640176186338
D1M3793,1,171.65506944526
D1M3794,1,171.671877005138
D1M3795,1,171.688923239708
D1M3796,1,171.788064641878
D1M3797,1,171.884474172257
D1M3798,1,171.897839703597
D1M3799,1,171.926412899047
D1M3800,1,171.934000072069
D1M3801,1,171.975886370055
D1M3802,1,171.977719743736
D1M3803,1,172.021638359874
D1M3804,1,172.042324477807
D1M3805,1,172.108650351875
D1M3806,1,172.131432406604
D1M3807,1,172.165332133882
D1M3808,1,172.188419834711
D1M3809,1,172.239350415766
D1M3810,1,172.29349964764
D1M3811,1,172.304980005138
D1M3812,1,172.35404196661
D1M3813,1,172.374573731795
D1M3814,1,172.401622803882
D1M3815,1,172.517298557796
D1M3816,1,172.53474347759
D1M3817,1,172.581458631903
D1M3818,1,172.656528213993
D1M3819,1,172.663365583867
D1M3820,1,172.688764552586
D1M3821,1,172.741215401329
D1M3822,1,172.794349081814
D1M3823,1,172.805594536476
D1M3824,1,172.818600106984
D1M3825,1,172.820908022113
D1M3826,1,172.840970987454
D1M3827,1,172.84808952827
D1M3828,1,172.863904796541
D1M3829,1,172.900971039198
D1M3830,1,172.909749574028
D1M3831,1,172.997330781072
D1M3832,1,172.997851925902
D1M3833,1,173.053788556717
D1M3834,1,173.062669350766
D1M3835,1,173.077652505599
D1M3836,1,173.083896562457
D1M3837,1,173.087894939817
D1M3838,1,173.117643655278
D1M3839,1,173.131849681959
D1M3840,1,173.133615581319
D1M3841,1,173.150781341828
D1M3842,1,173.21999553591
D1M3843,1,173.265586551279
D1M3844,1,173.311556722037
D1M3845,1,173.359893104061
D1M3846,1,173.396162940189
D1M3847,1,173.534138328396
D1M3848,1,173.556049838662
D1M3849,1,173.557024360634
D1M3850,1,173.577066832222
D1M3851,1,173.622608771548
D1M3852,1,173.641261355951
D1M3853,1,173.694019694813
D1M3854,1,173.72657592874
D1M3855,1,173.803807538934
D1M3856,1,173.864256776869
D1M3857,1,173.87732705567
D1M3858,1,173.943877522834
D1M3859,1,174.095468726009
D1M3860,1,174.12575061433
D1M3861,1,174.183819391765
D1M3862,1,174.210737161338
D1M3863,1,174.26662391983
D1M3864,1,174.457584964111
D1M3865,1,174.469999903813
D1M3866,1,174.515069900081
D1M3867,1,174.585803565569
D1M3868,1,174.62919219397
D1M3869,1,174.681311412714
D1M3870,1,174.758681994863
D1M3871,1,174.77948625572
D1M3872,1,174.798549301922
D1M3873,1,174.806830831803
D1M3874,1,174.829561715014
D1M3875,1,174.882496534847
D1M3876,1,175.040561081842
D1M3877,1,175.060178926215
D1M3878,1,175.098644611426
D1M3879,1,175.134433284402
D1M3880,1,175.246283914894
D1M3881,1,175.264257816598
D1M3882,1,175.270803454332
D1M3883,1,175.324374753982
D1M3884,1,175.397128290497
D1M3885,1,175.425338088535
D1M3886,1,175.46264342498
D1M3887,1,175.540808821097
D1M3888,1,175.552006163634
D1M3889,1,175.618322943337
D1M3890,1,175.620736931451
D1M3891,1,175.632947143167
D1M3892,1,175.702972412109
D1M3893,1,175.708687822334
D1M3894,1,175.752763808705
D1M3895,1,175.89359943755
D1M3896,1,175.896635279059
D1M3897,1,175.921655972488
D1M3898,1,175.946040982381
D1M3899,1,175.952191036195
D1M3900,1,175.960234310478
D1M3901,1,175.982523257844
D1M3902,1,175.987743632868
D1M3903,1,176.089259963483
D1M3904,1,176.108052651398
D1M3905,1,176.139731300063
D1M3906,1,176.140477457084
D1M3907,1,176.160898748785
D1M3908,1,176.167177380994
D1M3909,1,176.187531030737
D1M3910,1,176.243404042907
D1M3911,1,176.304381089285
D1M3912,1,176.356804822572
D1M3913,1,176.364491446875
D1M3914,1,176.399979209527
D1M3915,1,176.427848031744
D1M3916,1,176.446511177346
D1M3917,1,176.465660557151
D1M3918,1,176.518252808601
D1M3919,1,176.571053182706
D1M3920,1,176.583255263977
D1M3921,1,176.614036252722
D1M3922,1,176.681422856636
D1M3923,1,176.702562184073
D1M3924,1,176.833087988198
D1M3925,1,176.851321435533
D1M3926,1,176.868882738054
D1M3927,1,176.897736894898
D1M3928,1,176.95366602391
D1M3929,1,177.104927315377
D1M3930,1,177.179201706313
D1M3931,1,177.267647925764
D1M3932,1,177.293350570835
D1M3933,1,177.314646136947
D1M3934,1,177.372385631315
D1M3935,1,177.402892364189
D1M3936,1,177.429266022518
D1M3937,1,177.431202703156
D1M3938,1,177.452323548496
D1M3939,1,177.536086044274
D1M3940,1,177.536657690071
D1M3941,1,177.566475095227
D1M3942,1,177.575048105791
D1M3943,1,177.615579511039
D1M3944,1,177.634856002405
D1M3945,1,177.678317511454
D1M3946,1,177.680094013922
D1M3947,1,177.699643210508
D1M3948,1,177.720243246295
D1M3949,1,177.772939139977
D1M3950,1,177.809640853666
D1M3951,1,177.810328253545
D1M3952,1,177.857293146662
D1M3953,1,177.949653379619
D1M3954,1,177.990046734922
D1M3955,1,178.024614290334
D1M3956,1,178.109970018268
D1M3957,1,178.175805215724
D1M3958,1,178.308091303334
D1M3959,1,178.312907712534
D1M3960,1,178.318802118301
D1M3961,1,178.363876137882
D1M3962,1,178.397859516554
D1M3963,1,178.455879050307
D1M3964,1,178.459037225693
D1M3965,1,178.486026660539
D1M3966,1,178.529363530688
D1M3967,1,178.536344314925
D1M3968,1,178.564511197619
D1M3969,1,178.585793268867
D1M3970,1,178.701855889522
D1M3971,1,178.755705342628
D1M3972,1,178.874860717915
D1M3973,1,178.904498163611
D1M3974,1,178.947040219791
D1M3975,1,178.95894813817
D1M3976,1,179.015387641266
D1M3977,1,179.058691696264
D1M3978,1,179.07178661786
D1M3979,1,179.125708113424
D1M3980,1,179.150591678917
D1M3981,1,179.176610866562
D1M3982,1,179.273786167614
D1M3983,1,179.293926875107
D1M3984,1,179.29999822285
D1M3985,1,179.328921237029
D1M3986,1,179.345395951532
D1M3987,1,179.512854600325
D1M3988,1,179.556878493167
D1M3989,1,179.578188434243
D1M3990,1,179.59421350155
D1M3991,1,179.684190256521
D1M3992,1,179.724687337875
D1M3993,1,179.775190190412
D1M3994,1,179.786395495757
D1M3995,1,179.79794554878
D1M3996,1,179.855042193085
D1M3997,1,179.901972929947
D1M3998,1,179.975422667339
D1M3999,1,179.987506857142
D1M4000,1,180
